id_movie,return,title,name_director,release_date,revenue,budget
56589,0.0,The Seventh Company Outdoors,['Robert Lamoureux'],1977-12-07,0.0,0.0
9845,0.0,Dance with the Devil,['Álex de la Iglesia'],1997-10-31,0.0,0.0
277968,0.0,Me and Kaminski,['Wolfgang Becker'],2015-09-17,0.0,0.0
9520,0.0,The Thief Lord,['Richard Claus'],2006-01-04,0.0,0.0
13626,0.0,Island of Lost Souls,['Nikolaj Arcel'],2007-02-09,0.0,0.0
19103,0.0,As You Like It,['Kenneth Branagh'],2006-01-01,0.0,0.0
8996,0.0,Europa Europa,['Agnieszka Holland'],1990-01-01,0.0,0.0
203321,0.0,Not Another Happy Ending,['John McKay'],2013-10-11,0.0,0.0
311764,0.0,Opening Night,['Isaac Rentz'],2016-06-03,0.0,0.0
29959,0.0,It Came from Beneath the Sea,['Robert Gordon'],1955-07-01,0.0,0.0
42807,2.814814814814815,The Newton Boys,['Richard Linklater'],1998-03-26,76000000.0,27000000.0
21449,0.0,"What's Up, Tiger Lily?","['Woody Allen', 'Senkichi Taniguchi']",1966-11-02,0.0,0.0
17962,0.0,After Life,['Hirokazu Koreeda'],1998-09-11,0.0,11791.0
266061,0.0,Xenia,['Panos H. Koutras'],2014-06-02,0.0,0.0
383,0.0,Mala Noche,['Gus Van Sant'],1986-02-05,0.0,22500.0
358725,0.0,Saint Amour,"['Benoît Delépine', 'Gustave de Kervern']",2016-03-02,0.0,0.0
552,0.0,Bread and Tulips,['Silvio Soldini'],2000-03-03,0.0,0.0
291865,0.0,From the Dark,['Conor McMahon'],2014-04-14,0.0,0.0
36272,0.0,Out of Reach,['Po-Chih Leong'],2004-01-01,0.0,20000000.0
20542,0.0,Delgo,"['Marc F. Adler', 'Jason Maurer']",2008-12-12,0.0,40000000.0
267970,0.0,Miss Hokusai,['Keiichi Hara'],2015-05-09,0.0,0.0
358807,0.0,The Fits,['Anna Rose Holmer'],2016-01-22,0.0,0.0
57283,0.0,Häxan,['Benjamin Christensen'],1922-09-18,0.0,0.0
16220,7.5,Wizards,['Ralph Bakshi'],1977-02-09,9000000.0,1200000.0
333675,0.0,Band of Robbers,"['Adam Nee', 'Aaron Nee']",2016-01-15,0.0,0.0
6643,0.0,The Unforgiven,['John Huston'],1960-01-01,0.0,0.0
378108,0.0,In This Corner of the World,['Sunao Katabuchi'],2016-11-12,19204593.0,0.0
33586,0.0,Heavy Petting,['Marcel Sarmiento'],2007-10-20,0.0,2800000.0
22317,0.0,Lightning Jack,"['Simon Wincer', 'Paul Hogan', 'Greg Coote']",1994-03-11,0.0,0.0
340176,0.0,Tag,['Sion Sono'],2015-07-11,0.0,0.0
225564,0.0,The Ultimate Accessory,['Valérie Lemercier'],2013-12-11,0.0,1400000.0
359246,0.0,Hell House LLC,['Stephen Cognetti'],2015-10-16,0.0,0.0
31624,0.0,Torso,['Sergio Martino'],1973-01-04,0.0,0.0
393961,0.0,Food Choices,['Michal Siewierski'],2016-04-21,0.0,0.0
234862,0.0,Mr Hublot,"['Laurent Witz', 'Alexandre Espigares']",2013-10-14,0.0,295000.0
65374,0.0,Samurai Cop,['Amir Shervan'],1991-11-30,0.0,0.0
28938,0.0,Men in the City,['Simon Verhoeven'],2009-09-09,0.0,0.0
26114,0.0,Jesse Stone: Sea Change,['Robert Harmon'],2007-05-22,0.0,0.0
379873,0.0,L'abbiamo fatta grossa,['Carlo Verdone'],2016-01-28,0.0,0.0
35703,0.0,Holiday in the Sun,['Steve Purcell'],2001-11-10,0.0,0.0
315620,0.0,Doctor Who: A Christmas Carol,['Toby Haynes'],2010-12-25,0.0,0.0
58522,0.3729999850650417,Boris - Il film,"['Giacomo Ciarrapico', 'Mattia Torre', 'Luca Vendruscolo']",2011-04-01,1248748.0,3347850.0
25403,0.0,Dear Diary,['Nanni Moretti'],1993-10-12,0.0,0.0
31083,0.0,Some Girls,['Michael Hoffman'],1988-09-09,401421.0,0.0
11928,0.0075480666666666,Tetro,['Francis Ford Coppola'],2009-06-11,113221.0,15000000.0
413765,0.0,David Lynch: The Art Life,"['Olivia Neergaard-Holm', 'Jon Nguyen', 'Rick Barnes']",2017-02-15,0.0,0.0
100544,0.0,Officer Down,['Brian A Miller'],2013-01-22,0.0,12000000.0
214758,0.0,"Easy Sex, Sad Movies",['Alejo Flah'],2014-03-11,0.0,0.0
25624,0.4376783,Rosewood,['John Singleton'],1997-02-21,13130349.0,30000000.0
24070,0.0,Mixed Nuts,['Nora Ephron'],1994-12-21,0.0,15000000.0
291851,0.0,Field of Lost Shoes,['Sean McNamara'],2015-03-30,0.0,0.0
2015,0.0,Secret Sunshine,['Lee Chang-dong'],2007-05-23,0.0,0.0
394269,0.0,Lemonade,"['Beyoncé Knowles', 'Kahlil Joseph']",2016-04-23,0.0,0.0
46789,0.0,Submarino,['Thomas Vinterberg'],2010-09-01,0.0,0.0
4412,0.0,Les Misérables,['Jean-Paul Le Chanois'],1958-03-11,0.0,0.0
205939,0.0,The Crown and the Dragon,['Anne K. Black'],2013-07-25,0.0,0.0
22958,0.0,The Shape of Things,['Neil LaBute'],2003-01-01,0.0,0.0
56373,0.0,Day of Anger,['Tonino Valerii'],1967-12-19,0.0,0.0
13169,0.0,The Baxter,['Michael Showalter'],2005-04-24,0.0,0.0
366548,0.0,Les Dissociés,[],2015-11-24,0.0,0.0
5055,0.0,Ashes and Diamonds,['Andrzej Wajda'],1958-10-03,0.0,0.0
16249,0.0,Blackbeard's Ghost,['Robert Stevenson'],1968-02-08,0.0,0.0
26116,0.0,The Mechanik,['Dolph Lundgren'],2005-11-02,0.0,0.0
11308,0.0,The Hotel New Hampshire,['Tony Richardson'],1984-03-09,0.0,7500000.0
27023,0.0294028947368421,Saint John of Las Vegas,['Hue Rhodes'],2009-06-10,111731.0,3800000.0
1680,0.0,King Kong vs. Godzilla,['Ishirô Honda'],1962-08-11,0.0,0.0
33660,0.0,Shiloh,['Dale Rosenbloom'],1996-11-30,0.0,0.0
26730,0.0,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,['Chuck Jones'],1982-11-16,0.0,0.0
7975,0.0,I Hired a Contract Killer,['Aki Kaurismäki'],1990-09-13,0.0,0.0
39256,2.05,Godzilla 1985,"['Koji Hashimoto', 'R.J. Kizer']",1984-12-15,4100000.0,2000000.0
29290,0.0,The Green Slime,"['Kinji Fukasaku', 'Katsuhiko Taguchi']",1968-12-19,0.0,0.0
53651,0.0,Hangman's Knot,['Roy Huggins'],1952-11-15,0.0,0.0
38262,0.0,Department Store,"['Franco Castellano', 'Giuseppe Moccia']",1986-01-01,0.0,0.0
10324,0.0,If Lucy Fell,['Eric Schaeffer'],1996-03-08,0.0,0.0
11494,0.0,Wilderness,['Michael J. Bassett'],2006-08-11,0.0,0.0
6974,0.0,The Angry Red Planet,['Ib Melchior'],1959-11-23,0.0,0.0
11593,0.0,Nobody's Fool,['Robert Benton'],1994-12-23,0.0,0.0
103758,0.0,Reality,['Matteo Garrone'],2012-05-04,0.0,0.0
354072,0.0,Our Times,['Frankie Chen'],2015-08-13,0.0,0.0
41059,0.0,Make Way for Tomorrow,['Leo McCarey'],1937-05-09,0.0,0.0
8854,0.1054018125,Steel,['Kenneth Johnson'],1997-08-15,1686429.0,16000000.0
14145,0.0,Dark Floors,['Pete Riski'],2008-02-06,0.0,4300000.0
1269,0.0,The Vexxer,"['Cyrill Boss', 'Philipp Stennert']",2007-03-10,0.0,0.0
19378,0.0,The Cat from Outer Space,['Norman Tokar'],1978-06-09,0.0,0.0
17209,0.0,Madhouse,['William Butler'],2004-07-30,0.0,0.0
49001,0.0,Black Heaven,['Gilles Marchand'],2010-07-14,0.0,0.0
44247,0.0,The Prowler,['Joseph Zito'],1981-11-06,0.0,1000000.0
36998,0.0,The Eighth Day,['Jaco Van Dormael'],1996-01-01,0.0,0.0
31526,2.342908438061041,Queen Christina,['Rouben Mamoulian'],1933-12-26,2610000.0,1114000.0
52010,0.0,"Ultramarines: A Warhammer 40,000 Movie",['Martyn Pick'],2010-12-10,0.0,0.0
30315,34.0,Kingdom of the Spiders,"[""John 'Bud' Cardos""]",1977-08-24,17000000.0,500000.0
40084,0.0,Caligula and Messalina,['Bruno Mattei'],1981-01-01,0.0,0.0
20537,0.0,Caravaggio,['Derek Jarman'],1986-08-29,0.0,0.0
274626,0.0,Animal,['Brett Simmons'],2014-06-17,0.0,0.0
16515,0.0,Captains Courageous,['Victor Fleming'],1937-06-25,0.0,1645000.0
29135,0.0,No Such Thing,['Hal Hartley'],2001-05-12,0.0,0.0
26031,0.0,The Naked Kiss,['Samuel Fuller'],1964-10-29,0.0,0.0
16440,0.0,Tales of the Black Freighter,"['Mike Smith', 'Daniel DelPurgatorio']",2009-03-24,0.0,0.0
19846,0.0,The Interview,['Craig Monahan'],1998-03-03,0.0,0.0
242454,0.0,The Suspect,['Won Shin-Yeon'],2013-12-24,0.0,0.0
333387,0.0,The Wannabe,['Nick Sandow'],2015-12-04,0.0,0.0
52856,0.0,Unstrung Heroes,['Diane Keaton'],1995-09-15,0.0,0.0
119321,0.0,Big Top Scooby-Doo!,['Ben Jones'],2012-10-22,0.0,0.0
257117,0.0,Blood Punch,['Madellaine Paxson'],2014-02-21,0.0,0.0
35164,0.0,In the Beginning,['Xavier Giannoli'],2009-11-11,0.0,0.0
59298,0.0,The Perfect World of Kai,['Masayuki Kojima'],2007-07-21,0.0,0.0
282758,0.0,Doctor Who: The Runaway Bride,['Euros Lyn'],2007-07-06,0.0,0.0
15660,0.0,Mommie Dearest,['Frank Perry'],1981-09-18,0.0,0.0
14688,0.0,Change of Plans,['Danièle Thompson'],2009-02-18,0.0,0.0
321621,0.0,The Throwaways,['Tony Bui'],2015-01-30,0.0,0.0
13549,0.0,Burnt Offerings,['Dan Curtis'],1976-10-18,0.0,0.0
348389,0.0,Stratton,['Simon West'],2017-07-06,0.0,0.0
19142,0.0,The Return of Swamp Thing,['Jim Wynorski'],1989-05-11,192816.0,0.0
240881,0.0,Free Ride,['Shana Betz'],2013-10-10,0.0,0.0
167494,0.0,"Reason, Debate and a Story",['Ritwik Ghatak'],1974-01-01,0.0,0.0
26843,0.0,Lion of the Desert,['Moustapha Akkad'],1981-04-17,0.0,35000000.0
227257,0.0,Monster High: Fright On!,"['Alfred Gimeno', 'Victor Dal Chele']",2011-10-31,0.0,500000.0
20638,0.0,Yellow Sky,['William A. Wellman'],1948-12-24,0.0,0.0
322766,0.0,Beautiful & Twisted,['Christopher Zalla'],2015-01-31,0.0,0.0
7216,0.0,Zombie Holocaust,['Marino Girolami'],1980-03-27,0.0,0.0
321,0.6950646255368649,Mambo Italiano,['Émile Gaudreault'],2003-06-06,3031801.0,4361898.0
30689,0.0,Four Flies on Grey Velvet,['Dario Argento'],1971-12-17,0.0,0.0
35831,0.0,"Belphegor, Phantom of the Louvre",['Jean-Paul Salomé'],2001-04-04,0.0,0.0
426830,0.0,Family Heist,['Pascal Bourdiaux'],2017-01-04,0.0,0.0
13713,0.0,Jean-Philippe,['Laurent Tuel'],2006-04-05,0.0,0.0
18672,0.0,The Legend of the Swordsman,['Ching Siu-Tung'],1992-06-26,0.0,4439832.0
191421,0.0,So Young,['Zhao Wei'],2013-04-25,116000000.0,0.0
179154,0.0,Standing Up,['D.J. Caruso'],2013-08-16,0.0,6000000.0
43680,0.0,Heart of a Dog,['Vladimir Bortko'],1988-01-01,0.0,0.0
15497,0.0,Twelve O'Clock High,['Henry King'],1949-12-21,3225000.0,0.0
14134,0.0,Main Hoon Na,['Farah Khan'],2004-04-30,0.0,0.0
352890,0.0,Morris from America,['Chad Hartigan'],2016-08-19,0.0,0.0
70811,0.0,Hercules in the Maze of the Minotaur,['Josh Becker'],1994-11-19,0.0,0.0
32075,0.0,A Dry White Season,['Euzhan Palcy'],1989-01-01,0.0,0.0
324325,0.0,Twinsters,"['Samantha Futerman', 'Ryan Miyamoto']",2015-07-17,0.0,0.0
333658,0.0,Seeds of Yesterday,['Shawn Ku'],2015-04-12,0.0,0.0
28031,0.0,If These Walls Could Talk 2,"['Anne Heche', 'Jane Anderson', 'Martha Coolidge']",2000-03-05,0.0,0.0
11972,0.0,Don Camillo,['Julien Duvivier'],1952-03-28,0.0,0.0
362136,2.863247863247864,Prem Ratan Dhan Payo,['Sooraj R. Barjatya'],2015-11-11,67000000.0,23400000.0
21991,0.0,State and Main,['David Mamet'],2000-08-26,0.0,0.0
28288,0.0,The Gay Divorcee,['Mark Sandrich'],1934-10-12,0.0,520000.0
16767,0.0,Spriggan,['Hirotsugu Kawasaki'],1998-09-05,0.0,0.0
86059,0.0,The Comedians,['Peter Glenville'],1967-10-31,5200000.0,0.0
16976,0.0,9 Souls,['Toshiaki Toyoda'],2003-07-19,0.0,0.0
16112,0.0,The Adventures of Elmo in Grouchland,['Gary Halvorson'],1999-10-01,0.0,0.0
25943,0.0,Almost an Angel,['John Cornell'],1990-12-21,0.0,0.0
12519,0.0,Sirens,['John Duigan'],1993-10-01,7770731.0,0.0
217708,1.1,Of Horses and Men,['Benedikt Erlingsson'],2013-08-30,11.0,10.0
31850,0.0,Breathless,['Yang Ik-june'],2008-10-08,0.0,0.0
11038,0.0,Tough Guys,['Jeff Kanew'],1986-10-03,0.0,0.0
32654,0.0,The Storm Warriors,"['Danny Pang', 'Oxide Pang Chun']",2009-12-10,0.0,100000000.0
25066,2.0,Tales from the Hood,['Rusty Cundieff'],1995-05-24,12000000.0,6000000.0
31896,0.0,Finding Bliss,['Julie Davis'],2009-01-01,0.0,0.0
24103,0.0,Haunted Honeymoon,['Gene Wilder'],1986-07-25,8033397.0,0.0
121604,0.0,The Wee Man,['Ray Burdis'],2013-01-18,0.0,0.0
337104,0.0,Chronic,['Michel Franco'],2015-10-21,0.0,0.0
373977,0.0,Childhood's End,['Nick Hurran'],2015-12-14,0.0,0.0
18442,0.0,Decoys,['Matthew Hastings'],2004-02-27,0.0,5000000.0
16729,0.0,Don't Move,['Sergio Castellitto'],2004-03-12,11837022.0,0.0
38027,0.0,Mandingo,['Richard Fleischer'],1975-06-06,0.0,0.0
31977,0.0,Black,['Sanjay Leela Bhansali'],2005-02-04,733094.0,0.0
24008,0.0,Monkey Business,['Howard Hawks'],1952-09-02,2000000.0,0.0
183894,0.0,Emma,"[""Jim O'Hanlon""]",2009-10-11,0.0,0.0
28751,0.0,976-Evil II,['Jim Wynorski'],1992-04-22,0.0,0.0
158091,0.0,Metro Manila,['Sean Ellis'],2013-01-20,0.0,0.0
15318,0.0,The Taste of Tea,['Katsuhito Ishii'],2004-07-17,0.0,0.0
36288,0.0,Night and the City,['Irwin Winkler'],1992-10-11,0.0,0.0
16716,0.0,A Christmas Carol,['David Hugh Jones'],1999-12-05,0.0,0.0
13350,0.0,Scooby-Doo and the Ghoul School,['Charles A. Nichols'],1988-01-01,0.0,0.0
51619,0.0,The Sound Barrier,['David Lean'],1952-12-21,0.0,0.0
19317,0.0,"Zorro, The Gay Blade",['Peter Medak'],1981-07-17,0.0,0.0
230779,0.0,Cesar Chavez,['Diego Luna'],2014-03-28,0.0,10000000.0
330161,0.0,Gourmet Detective,['Scott Smith'],2015-05-16,0.0,0.0
257093,0.0,Dark House,['Victor Salva'],2014-03-14,0.0,0.0
370178,0.0,Scare Campaign,"['Cameron Cairnes', 'Colin Cairnes']",2016-03-17,0.0,0.0
15961,0.0,King's Game,['Nikolaj Arcel'],2004-08-10,0.0,0.0
15022,0.0,Dirty Deeds,['David Kendall'],2005-08-26,0.0,0.0
4180,0.0,Three Men and a Cradle,['Coline Serreau'],1985-09-18,2052466.0,0.0
21925,0.004436,Naqoyqatsi,['Godfrey Reggio'],2002-09-02,13308.0,3000000.0
15785,0.0014,Cherry 2000,['Steve De Jarnatt'],1987-11-12,14000.0,10000000.0
11243,0.0,The Care Bears Movie,['Arna Selznick'],1985-03-23,0.0,0.0
13003,0.0,Gonzo: The Life and Work of Dr. Hunter S. Thompson,['Alex Gibney'],2008-07-04,0.0,0.0
47955,0.0,White Dog,['Samuel Fuller'],1982-07-07,0.0,8000000.0
18223,0.0,Poison Ivy: The Secret Society,['Jason Hreno'],2008-07-27,0.0,1999000.0
28307,0.0,Hammett,['Wim Wenders'],1982-09-17,0.0,0.0
70793,0.0,Le grand soir,"['Benoît Delépine', 'Gustave de Kervern']",2012-06-06,0.0,0.0
376453,0.0,Operation Avalanche,['Matt Johnson'],2016-07-29,0.0,1000000.0
35680,0.0,Madeline,['Daisy von Scherler Mayer'],1998-07-10,0.0,0.0
16769,4.478852466666667,Coal Miner's Daughter,['Michael Apted'],1980-03-07,67182787.0,15000000.0
20034,0.0,Hush,['Mark Tonderai'],2008-08-13,0.0,0.0
209799,0.0,The Unknown Known,['Errol Morris'],2013-08-29,0.0,0.0
182246,0.0,11.6,['Philippe Godeau'],2013-04-03,0.0,0.0
133919,0.0,Scenes from a Marriage,['Ingmar Bergman'],1973-04-11,0.0,150000.0
17669,0.0,The Last Templar,['Paolo Barzman'],2009-01-01,0.0,0.0
51395,0.0,Hold Back the Dawn,['Mitchell Leisen'],1941-09-26,0.0,0.0
343702,0.0,The Sweet Escape,['Bruno Podalydès'],2015-06-10,0.0,0.0
192345,0.0,Cavemen,['Herschel Faber'],2013-10-26,0.0,0.0
32577,0.0,The Parole Officer,['John Duigan'],2001-08-10,0.0,0.0
15670,0.0,Madea Goes to Jail,['Tyler Perry'],2009-02-16,90508336.0,0.0
39001,0.0,My Teacher's Wife,['Bruce Leddy'],1999-11-10,0.0,0.0
83660,0.0,Paradise Lost 3: Purgatory,"['Joe Berlinger', 'Bruce Sinofsky']",2011-10-10,0.0,0.0
560,0.0,Secret Beyond the Door,['Fritz Lang'],1948-01-01,0.0,0.0
374458,0.1718085,Graduation,['Cristian Mungiu'],2016-05-20,343617.0,2000000.0
40842,0.0,Norma Rae,['Martin Ritt'],1979-03-02,22228000.0,0.0
267467,0.0,The Target,['Yoon Hong-seung'],2014-04-30,0.0,0.0
44741,0.0,Malicious,['Salvatore Samperi'],1973-03-29,0.0,0.0
262958,0.0,Jimmy's Hall,['Ken Loach'],2014-05-30,2606000.0,0.0
20942,0.0,House of Bamboo,['Samuel Fuller'],1955-07-01,0.0,0.0
197624,0.0,AE: Apocalypse Earth,['Thunder Levin'],2013-05-28,0.0,1000000.0
36492,0.0,Carnal Knowledge,['Mike Nichols'],1971-10-21,28623900.0,0.0
4031,0.0,Going Places,['Bertrand Blier'],1974-05-12,0.0,0.0
401442,0.0,Internet Famous,[],2016-06-21,0.0,0.0
29743,0.0,Attila flagello di Dio,"['Franco Castellano', 'Giuseppe Moccia']",1982-01-01,0.0,0.0
429238,0.0,Coin Heist,['Emily Hagins'],2017-01-06,0.0,0.0
61108,0.0,Emmanuelle 6,['Bruno Zincone'],1988-07-06,0.0,0.0
27607,0.0,Parents,['Bob Balaban'],1989-01-27,0.0,0.0
51250,0.0,Gun,['Jessy Terrero'],2010-06-10,0.0,10000000.0
286668,0.0,A Good Man,['Keoni Waxman'],2014-08-19,0.0,7000000.0
14583,0.0,Deceiver,"['Josh Pate', 'Jonas Pate']",1997-08-31,0.0,0.0
134371,0.0,Atlas Shrugged Part II,['John Putch'],2012-10-12,0.0,0.0
33954,0.0,Hawks and Sparrows,['Pier Paolo Pasolini'],1966-01-05,0.0,0.0
20640,0.0,Woman of the Year,['George Stevens'],1942-01-19,0.0,3000000.0
9478,0.0,Ants in the Pants,['Marc Rothemund'],2000-03-29,0.0,0.0
31933,0.0,The Land Before Time XII: The Great Day of the Flyers,['Charles Grosvenor'],2006-02-27,0.0,0.0
19877,0.0,Fist of the North Star,['Toyoo Ashida'],1986-03-08,18000000.0,0.0
192558,12.307692307692308,Aashiqui 2,['Mohit Suri'],2013-04-25,16000000.0,1300000.0
394260,0.0,Sweet Dreams,['Marco Bellocchio'],2016-11-10,0.0,0.0
202980,0.0,Les Petits princes,['Vianney Lebasque'],2013-06-26,0.0,0.0
31216,0.0,I Can't Think Straight,['Shamim Sarif'],2008-06-01,0.0,0.0
701,0.0,Our Hospitality,"['Buster Keaton', 'John G. Blystone']",1923-11-19,0.0,0.0
34549,1.44103175,Max Keeble's Big Move,['Tim Hill'],2001-10-05,17292381.0,12000000.0
174311,0.0,All Is Bright,['Phil Morrison'],2013-09-10,0.0,0.0
10319,0.0,Woyzeck,['Werner Herzog'],1979-05-25,0.0,0.0
18712,7.8,Sands of Iwo Jima,['Allan Dwan'],1949-12-14,7800000.0,1000000.0
6523,0.0,North to Alaska,['Henry Hathaway'],1960-11-07,0.0,3500000.0
22066,0.0,The Marsh,['Jordan Barker'],2006-05-18,0.0,0.0
18674,0.0,The Defender,['Corey Yuen Kwai'],1994-07-28,0.0,0.0
158743,0.0,Computer Chess,['Andrew Bujalski'],2013-07-17,0.0,0.0
100110,0.0,Survival Quest,['Don Coscarelli'],1988-09-09,0.0,0.0
32020,0.0,Foxes,['Adrian Lyne'],1980-02-29,4400000.0,0.0
21454,0.0,Kiss of Death,['Henry Hathaway'],1947-08-27,0.0,0.0
18120,0.0,Brain Drain,['Fernando González Molina'],2009-01-01,0.0,0.0
347752,0.0,Road Games,['Abner Pastoll'],2016-03-04,0.0,0.0
17277,0.25,The Fall of the Roman Empire,['Anthony Mann'],1964-03-24,4750000.0,19000000.0
42254,0.0,Fox and His Friends,['Rainer Werner Fassbinder'],1975-06-06,0.0,0.0
18450,0.0,Zorro,['Duccio Tessari'],1975-03-06,0.0,0.0
60695,0.0,Sundays at Tiffany's,['Mark Piznarski'],2010-12-06,0.0,0.0
314389,0.0,Baby,['Neeraj Pandey'],2015-01-23,0.0,0.0
173210,0.0,Downloaded,['Alex Winter'],2013-06-20,0.0,0.0
14441,0.0,Clean and Sober,['Glenn Gordon Caron'],1988-08-10,8674093.0,0.0
299576,0.0,The Nine Lives of Christmas,['Mark Jean'],2014-11-08,0.0,0.0
25998,0.0,Men Behind the Sun,['Mou Tun-fei'],1988-12-01,0.0,0.0
286709,0.0,Revenge of the Green Dragons,"['Andrew Lau', 'Andrew Loo']",2014-03-15,0.0,5000000.0
11291,0.0,The Brothers Lionheart,['Olle Hellbom'],1977-09-23,0.0,0.0
204765,0.0,Prêt à tout,['Nicolas Cuche'],2014-01-21,0.0,0.0
16725,0.0451085714285714,The Tracey Fragments,['Bruce McDonald'],2007-02-08,31576.0,700000.0
12616,0.1101242916666666,One Night Stand,['Mike Figgis'],1997-11-14,2642983.0,24000000.0
49314,0.0,Dominick and Eugene,['Robert M. Young'],1988-03-18,0.0,0.0
159008,0.0,Inequality for All,['Jacob Kornbluth'],2013-01-19,0.0,0.0
28289,0.0,Cactus Flower,['Gene Saks'],1969-12-16,0.0,0.0
16692,0.0,The Tale of Zatôichi,['Kenji Misumi'],1962-04-18,0.0,0.0
12650,0.0,Il Mare,['Lee Hyeon-seung'],2000-09-09,0.0,0.0
1723,0.0,The Front,['Martin Ritt'],1976-09-17,0.0,0.0
19545,0.0,Invasion of Astro-Monster,['Ishirô Honda'],1965-12-19,0.0,0.0
212721,0.0,Gerontophilia,['Bruce LaBruce'],2013-08-28,4793.0,0.0
54178,0.0,The One-Armed Swordsman,['Chang Cheh'],1967-07-26,0.0,0.0
13894,0.0,Sharkwater,['Rob Stewart'],2006-09-11,0.0,0.0
296626,0.0,Finders Keepers,['Alexander Yellen'],2014-10-18,0.0,0.0
14874,0.0,Try Seventeen,['Jeffrey Porter'],2002-09-10,0.0,0.0
10219,0.0,Snow Falling on Cedars,['Scott Hicks'],1999-12-22,0.0,0.0
20268,0.0,Last Stop 174,['Bruno Barreto'],2008-10-24,0.0,4700000.0
13158,0.0,Aqua Teen Hunger Force Colon Movie Film for Theaters,"['Dave Willis', 'Matt Maiellaro']",2007-04-13,0.0,0.0
31618,0.0,Betrayed,['Costa-Gavras'],1988-08-26,0.0,19000000.0
39314,0.0,Mighty Joe Young,['Ernest B. Schoedsack'],1949-07-27,0.0,94.0
12109,0.06031,It's All Gone Pete Tong,['Michael Dowse'],2004-09-12,120620.0,2000000.0
10394,0.0,Gangster No. 1,['Paul McGuigan'],2000-06-09,0.0,0.0
253292,0.0,Harmontown,['Neil Berkeley'],2014-03-08,0.0,0.0
348811,0.0,War Pigs,['Ryan Little'],2015-08-03,0.0,0.0
405204,0.0,Tom of Finland,['Dome Karukoski'],2017-01-27,0.0,4200000.0
406107,0.0,Dead Awake,['Phillip Guzman'],2017-05-12,0.0,0.0
23509,0.0,Italians,['Giovanni Veronesi'],2009-01-01,0.0,0.0
12236,0.0,Speed Zone,['Jim Drake'],1989-04-21,3077361.0,0.0
15014,0.0,Bianca,['Nanni Moretti'],1984-02-23,0.0,0.0
12701,0.0128062142857142,Revolution,['Hugh Hudson'],1985-12-25,358574.0,28000000.0
57745,0.0,Orphans,['Peter Mullan'],1998-09-03,49501.0,0.0
41582,0.0,Monkey Trouble,['Franco Amurri'],1994-03-18,16453258.0,0.0
25405,0.0,Taking Chance,['Ross Katz'],2009-09-21,0.0,0.0
13429,0.0,Donkey Punch,['Olly Blackburn'],2008-07-18,0.0,0.0
29267,0.0,Destiny,['Fritz Lang'],1921-10-06,0.0,0.0
78461,0.0,Beneath the Darkness,['Martin Guigui'],2011-10-21,0.0,7300000.0
22627,0.0,Pure Country,['Christopher Cain'],1992-10-23,0.0,0.0
20723,0.0,That Darn Cat!,['Robert Stevenson'],1965-12-02,0.0,0.0
305455,0.0,Santa Claus,['Alexandre Coffre'],2014-12-04,0.0,0.0
33005,0.0,Mimic: Sentinel,['J.T. Petty'],2003-04-14,0.0,0.0
21847,0.0,10.5: Apocalypse,['John Lafia'],2006-03-18,0.0,0.0
10643,10.03739,Godzilla 2000,['Takao Okawara'],1999-12-11,10037390.0,1000000.0
332706,0.0,Bleeding Heart,['Diane Bell'],2015-04-16,0.0,0.0
19082,0.0,No Direction Home: Bob Dylan,['Martin Scorsese'],2005-07-21,0.0,2000000.0
409696,0.0,Over the Garden Wall,['Nate Cash'],2014-11-03,0.0,0.0
86541,0.0,Ghost Graduation,['Javier Ruiz Caldera'],2012-02-03,0.0,0.0
84351,0.0,West of Memphis,['Amy Berg'],2012-12-25,0.0,0.0
21506,0.0,Noroi: The Curse,['Kôji Shiraishi'],2005-08-20,0.0,2000000.0
897,0.0,Aparajito,['Satyajit Ray'],1956-10-11,170215.0,0.0
22623,0.0,Ripoux 3,['Claude Zidi'],2003-12-10,0.0,0.0
31907,0.0,Don King: Only in America,['John Herzfeld'],1997-11-15,0.0,0.0
17600,0.0,Spanking the Monkey,['David O. Russell'],1994-01-15,0.0,200000.0
1114,0.0,The Weeping Camel,"['Byambasuren Davaa', 'Luigi Falorni', 'Jiska Rickels']",2003-06-29,0.0,0.0
16131,0.0,Undertow,['David Gordon Green'],2004-05-14,143597.0,0.0
47607,6.4076615384615385,Tiny Furniture,['Lena Dunham'],2010-11-12,416498.0,65000.0
20378,0.0,The Brave Little Toaster to the Rescue,[],1997-11-01,0.0,0.0
388440,0.0,The Curse of Sleeping Beauty,['Pearry Reginald Teo'],2016-05-05,0.0,0.0
339065,0.0,The True Cost,['Andrew Morgan'],2015-05-29,0.0,0.0
119685,0.0,Mass Effect: Paragon Lost,['Atsushi Takeuchi'],2012-12-28,0.0,0.0
152044,0.0,Puella Magi Madoka Magica the Movie Part II: Eternal,"['Akiyuki Shinbo', 'Yukihiro Miyamoto']",2012-10-13,0.0,0.0
310491,0.0,Glassland,['Gerard Barrett'],2015-04-17,0.0,0.0
367147,0.0,Buster's Mal Heart,['Sarah Adina Smith'],2017-04-28,73121.0,0.0
40804,0.0,Gorgo,['Eugène Lourié'],1961-02-02,0.0,0.0
31139,0.0,Office Romance,['Eldar Ryazanov'],1977-10-26,0.0,0.0
14929,0.0,Mother's Day,['Charles Kaufman'],1980-09-19,0.0,0.0
